pixel number,Galactic Longitude,Galactic Latitude,FIMS FUV (CU),GALEX FUV (CU),RASS xray band2,RASS xray band5,H-alpha,E(B-V),N(H I)
39174,187.031,-36.424,2328.8,2625.048,275.734,28.786,19.5611,0.298346,1.19E+21
39175,188.438,-36.424,2372.084,2435.354,236.969,26.088,25.297,0.325713,1.14E+21
39176,189.844,-36.424,2503.047,2968.026,261.221,23.605,30.5694,0.536486,1.16E+21
39177,191.25,-36.424,2547.85,3479.401,312.872,56.366,25.1985,0.232168,1.02E+21
39178,192.656,-36.424,2271.617,1984.482,564.616,59.958,12.1903,0.133441,7.84E+20
39179,194.063,-36.424,1960.884,2050.308,576.868,79.512,9.6934,0.131565,6.14E+20
39180,195.469,-36.424,1766.717,1411.679,757.798,96.319,7.5137,0.053852,3.64E+20
39181,196.875,-36.424,1582.362,1314.331,812.876,94.54,7.0054,0.052628,3.82E+20
39182,198.281,-36.424,1560.745,1661.834,626.751,75.084,4.9058,0.073949,4.95E+20
39183,199.688,-36.424,1579.518,1365.212,747.802,89.865,7.3123,0.044841,3.60E+20
39184,201.094,-36.424,1761.778,2246.835,585.045,88.475,6.6365,0.085473,4.66E+20
39185,202.5,-36.424,1871.965,2456.881,696.968,75.481,6.8635,0.166755,6.95E+20
39186,203.906,-36.424,1790.019,2204.803,577.893,111.915,5.4676,0.147632,7.65E+20
39187,205.313,-36.424,1594.136,1785.347,667.845,84.393,6.512,0.088641,5.42E+20
39188,206.719,-36.424,1557.566,1323.758,796.682,81.036,7.7022,0.047055,3.30E+20
39189,208.125,-36.424,1754.147,1838.406,594.23,74.475,9.9467,0.047106,2.71E+20
39190,209.531,-36.424,2049.824,2385.253,490.163,286.877,8.1738,0.112832,3.98E+20
39191,210.938,-36.424,1991.423,2172.294,177.368,54.758,5.8818,0.460548,4.83E+20
39192,212.344,-36.424,1886.144,2919.138,221.566,45.126,4.8745,0.255837,5.02E+20
39193,213.75,-36.424,1542.764,1714.354,328.675,49.614,4.624,0.069994,4.24E+20
39194,215.156,-36.424,1269.583,1447.849,328.944,72.766,4.6057,0.048828,3.80E+20
39195,216.563,-36.424,1144.465,1363.291,350.776,67.391,4.5818,0.043521,3.12E+20
39196,217.969,-36.424,1119.432,1305.321,323.791,52.781,3.7963,0.047148,3.20E+20
39197,219.375,-36.424,1198.71,1350.603,313.264,91.011,4.2368,0.048245,3.47E+20
39198,220.781,-36.424,1236.012,1573.264,239.446,79.477,5.5484,0.051894,3.42E+20
39199,222.188,-36.424,1181.869,1443.673,245.324,68.004,6.4199,0.04421,2.94E+20
39200,223.594,-36.424,1047.893,1183.439,294.745,69.925,5.6842,0.035011,2.00E+20
39201,225,-36.424,995.414,1006.104,343.509,60.905,4.1832,0.029964,1.83E+20
39202,226.406,-36.424,952.931,1126.749,324.519,56.388,4.7278,0.037619,2.35E+20
39203,227.813,-36.424,913.063,1050.753,324.777,54.65,3.6258,0.037762,2.67E+20
39204,229.219,-36.424,859.363,967.276,441.53,68.252,3.3661,0.025579,1.97E+20
39205,230.625,-36.424,755.745,687.108,657.737,62.249,2.1799,0.01313,1.18E+20
39206,232.031,-36.424,654.221,747.86,747.127,63.473,2.3098,0.011559,9.74E+19
39207,233.438,-36.424,612.731,675.319,752,61.823,1.682,0.014009,1.33E+20
39208,234.844,-36.424,622.417,779.448,699.115,59.147,1.4461,0.017089,1.69E+20
39209,236.25,-36.424,647.778,613.074,593.866,53.443,1.2749,0.025232,1.97E+20
39210,237.656,-36.424,654.491,543.466,728.455,59.58,0.7516,0.013926,2.08E+20
39211,239.063,-36.424,655.38,685.259,727.446,67.543,1.3313,0.013119,1.93E+20
39212,240.469,-36.424,652.306,754.675,616.165,71.033,1.1201,0.018032,1.98E+20
39213,241.875,-36.424,687.235,644.434,600.162,61.319,1.1216,0.020932,2.65E+20
39214,243.281,-36.424,691.081,778.632,539.3,50.166,0.8487,0.03572,3.28E+20
39215,244.688,-36.424,667.579,816.936,529.38,67.765,0.9439,0.034253,3.03E+20
39216,246.094,-36.424,672.983,NaN,632.613,59.205,0.9796,0.023263,2.75E+20
39217,247.5,-36.424,672.128,NaN,691.22,52.846,1.4009,0.01397,2.36E+20
39218,248.906,-36.424,754.131,673.002,628.962,63.503,1.6061,0.014053,2.05E+20
39219,250.313,-36.424,886.242,890.062,575.696,66.333,1.4471,0.02117,2.75E+20
39220,251.719,-36.424,819.947,648.406,504.769,54.988,1.2667,0.020324,2.98E+20
39221,253.125,-36.424,715.654,648.845,429.828,56.782,1.4234,0.012794,2.40E+20
39222,254.531,-36.424,681.364,702.899,520.319,59.263,1.3294,0.013617,2.28E+20
39223,255.938,-36.424,707.582,713.258,606.884,73.737,1.1514,0.017472,2.06E+20
39224,257.344,-36.424,746.256,692.219,485.917,57.097,1.2587,0.015271,1.72E+20
39225,258.75,-36.424,772.741,647.222,586.917,46.92,1.1975,0.016376,1.49E+20
39226,260.156,-36.424,756.261,671.131,521.108,76.175,1.0537,0.016468,3.91E+20
39227,261.563,-36.424,778.94,777.247,415.769,67.054,0.8726,0.018519,7.43E+20
39228,262.969,-36.424,819.672,845.57,379.806,66.526,0.7473,0.023839,4.96E+20
39229,264.375,-36.424,818.769,844.673,450.683,64.88,0.3654,0.017089,2.39E+20
39230,265.781,-36.424,881.295,882.731,599.347,122.07,0.5587,0.02164,2.28E+20
39231,267.188,-36.424,882.744,743.798,590.921,66.446,0.3671,0.024544,2.10E+20
39232,268.594,-36.424,944.185,749.119,442.128,138.565,0.3769,0.024533,3.11E+20
39233,270,-36.424,1032.281,794.69,322.178,52.676,0.4472,0.020849,2.62E+20
39234,271.406,-36.424,1107.624,874.011,343.642,93.476,0.9725,0.024377,1.95E+20
39235,272.813,-36.424,1287.967,980.925,319.954,78.01,0.975,0.026968,2.79E+20
39236,274.219,-36.424,1853.885,1162.045,335.077,66.095,0.6148,0.034122,2.89E+20
39237,275.625,-36.424,2994.818,1569.49,308.589,78.753,1.9476,0.050906,3.56E+20
39238,277.031,-36.424,4433.684,3954.425,378.131,73.591,52.7877,0.420733,3.88E+20
39239,278.438,-36.424,5114.6,3006.91,309.352,83,12.4889,0.243228,5.41E+20
39240,279.844,-36.424,5091.845,3008.258,257.054,64.438,1.7837,0.192201,5.11E+20
39241,281.25,-36.424,4613.807,3485.845,217.18,63.577,2.5251,0.169795,7.93E+20
39242,282.656,-36.424,3540.479,1821.642,202.423,58.462,1.5285,0.137006,8.77E+20
39243,284.063,-36.424,2694.843,1828.586,167.652,56.72,1.5535,0.125693,8.72E+20
39244,285.469,-36.424,2214.002,1681.669,225.382,58.567,1.0927,0.115641,8.53E+20
39245,286.875,-36.424,2103.917,1523.872,272.369,63.648,0.6276,0.090828,7.29E+20
39246,288.281,-36.424,2105.228,1814.565,227.943,59.276,0.9101,0.119659,7.76E+20
39247,289.688,-36.424,2012.093,1370.544,345.817,68.818,0.9666,0.098031,8.36E+20
39248,291.094,-36.424,1908.863,1292.021,344.727,70.859,0.9842,0.090203,7.37E+20
39249,292.5,-36.424,1800.424,1490.165,348.193,78.403,1.0461,0.116324,7.23E+20
39250,293.906,-36.424,1635.52,1287.697,413.072,64.815,1.33,0.115953,7.79E+20
39251,295.313,-36.424,1487.138,1321.447,379.758,77.392,1.0392,0.112395,8.46E+20
39252,296.719,-36.424,1397.322,1347.768,408.516,64.303,0.7589,0.095422,8.61E+20
39253,298.125,-36.424,1362.287,1373.825,420.887,49.99,0.6489,0.080721,7.18E+20
39254,299.531,-36.424,1391.938,1238.861,457.958,56.516,0.7861,0.083758,7.26E+20
39255,300.938,-36.424,1455.434,1268.194,401.853,70.509,1.1501,0.085868,8.31E+20
39256,302.344,-36.424,1538.209,1166.921,341.962,54.628,0.8374,0.066795,7.01E+20
39257,303.75,-36.424,1482.258,1184.245,335.908,43.496,0.8855,0.078465,6.75E+20
39258,305.156,-36.424,NaN,1212.446,399.964,88.999,0.9178,0.090275,7.09E+20
39259,306.563,-36.424,NaN,1205.279,503.505,51.524,0.6468,0.103936,7.83E+20
39260,307.969,-36.424,NaN,1136.205,476.634,87.388,0.7436,0.103296,8.65E+20
39261,309.375,-36.424,NaN,1214.457,412.357,64.903,0.7566,0.102365,8.25E+20
39262,310.781,-36.424,NaN,1381.134,338.914,47.506,1.5075,0.173183,8.92E+20
39263,312.188,-36.424,NaN,1341.97,294.553,87.911,1.433,0.151273,9.52E+20
39264,313.594,-36.424,NaN,1337.609,319.598,48.805,1.3224,0.144602,8.73E+20
39265,315,-36.424,NaN,1344.504,292.798,59.455,1.4296,0.116143,7.92E+20
39266,316.406,-36.424,NaN,1150.943,231.088,59.201,1.0662,0.092864,6.83E+20
39267,317.813,-36.424,NaN,1012.488,289.212,114.612,0.8104,0.07031,6.45E+20
39268,319.219,-36.424,NaN,1004.266,374.003,128.535,0.8481,0.059422,5.71E+20
39269,320.625,-36.424,NaN,926.824,400.854,168.53,1.2732,0.058096,3.64E+20
39270,322.031,-36.424,NaN,870.48,391.865,128.338,1.2527,0.053821,2.93E+20
39271,323.438,-36.424,NaN,856.926,446.427,97.611,1.1347,0.045064,5.27E+20
39272,324.844,-36.424,NaN,882.883,392.851,140.732,0.6874,0.04694,4.78E+20
39273,326.25,-36.424,NaN,872.399,433.935,133.121,0.4731,0.043711,3.82E+20
39274,327.656,-36.424,NaN,970.222,391.842,129.487,0.5888,0.047259,3.95E+20
39275,329.063,-36.424,NaN,823.395,406.898,86.425,0.9437,0.04538,4.26E+20
39276,330.469,-36.424,NaN,765.361,434.065,83.104,0.4934,0.041643,4.16E+20
39277,331.875,-36.424,NaN,875.928,419.72,94.735,0.4051,0.048996,4.42E+20
39278,333.281,-36.424,NaN,982.106,356.262,74.889,0.5316,0.06367,5.24E+20
39279,334.688,-36.424,NaN,1160.566,345.812,118.787,0.7456,0.059319,5.59E+20
39280,336.094,-36.424,NaN,NaN,286.151,94.653,1.6759,0.062042,5.61E+20
39281,337.5,-36.424,NaN,1368.126,309.293,107.198,1.5506,0.069131,6.20E+20
39282,338.906,-36.424,NaN,2004.503,264.593,92.47,1.6394,0.077585,7.20E+20
39283,340.313,-36.424,NaN,1749.041,291.29,101.003,1.376,0.066426,5.91E+20
39284,341.719,-36.424,NaN,NaN,303.21,94.885,0.6388,0.061917,5.01E+20
39285,343.125,-36.424,NaN,1410.389,405.956,128.254,0.7804,0.048498,4.70E+20
39286,344.531,-36.424,NaN,988.645,433.559,118.985,0.3648,0.042184,4.06E+20
39287,345.938,-36.424,NaN,985.684,441.085,116.014,0.862,0.039016,3.24E+20
39288,347.344,-36.424,NaN,850.613,617.963,94.229,0.9131,0.033086,3.27E+20
39289,348.75,-36.424,NaN,775.763,712.447,103.824,0.6841,0.034684,3.49E+20
39290,350.156,-36.424,NaN,797.066,555.843,117.644,0.7786,0.03443,3.97E+20
39291,351.563,-36.424,NaN,837.393,456.25,131.587,0.8772,0.043025,4.31E+20
39292,352.969,-36.424,NaN,817.333,447.202,110.546,0.8377,0.041045,4.53E+20
39293,354.375,-36.424,NaN,809.69,408.356,156.381,0.5671,0.038235,4.79E+20
39294,355.781,-36.424,NaN,781.06,548.778,94.479,0.7437,0.036396,4.32E+20
39295,357.188,-36.424,NaN,853.078,498.817,84.283,1.8248,0.043781,4.30E+20
39296,358.594,-36.424,NaN,901.507,406.144,88.371,2.1221,0.043343,3.74E+20
39297,0.703,-37.169,NaN,765.536,433.242,116.187,1.135,0.036786,3.18E+20
39298,2.109,-37.169,NaN,802.193,399.362,100.86,0.9298,0.041313,3.58E+20
39299,3.516,-37.169,NaN,770.678,363.581,119.565,0.9604,0.042144,3.57E+20
39300,4.922,-37.169,NaN,753.831,345.996,87.291,0.9403,0.043738,3.60E+20
39301,6.328,-37.169,NaN,763.329,339.783,115.252,0.42,0.048846,3.88E+20
39302,7.734,-37.169,NaN,769.575,337.618,109.287,0.7039,0.04926,4.07E+20
39303,9.141,-37.169,NaN,844.838,285.186,125.702,0.6833,0.055954,4.48E+20
39304,10.547,-37.169,NaN,864.422,255.806,81.497,0.9643,0.054048,4.81E+20
39305,11.953,-37.169,NaN,908.845,259.155,92.585,0.7673,0.059868,5.29E+20
39306,13.359,-37.169,NaN,928.755,199.834,89.663,1.2652,0.080158,5.71E+20
39307,14.766,-37.169,NaN,999.343,209.325,72.698,1.3734,0.095414,6.63E+20
39308,16.172,-37.169,NaN,928.797,239.443,83.786,1.4277,0.08624,5.99E+20
39309,17.578,-37.169,NaN,1123.259,229.808,86.959,1.193,0.121992,6.77E+20
39310,18.984,-37.169,NaN,971.924,253.161,95.024,1.4785,0.073206,5.27E+20
39311,20.391,-37.169,NaN,883.173,285.231,94.736,1.2576,0.068804,4.94E+20
39312,21.797,-37.169,NaN,815.66,280.685,115.436,1.2104,0.060442,4.71E+20
39313,23.203,-37.169,NaN,807.3,303.323,102.15,1.0952,0.065997,4.69E+20
39314,24.609,-37.169,NaN,826.057,309.157,105.568,1.0349,0.066378,5.03E+20
39315,26.016,-37.169,651.599,879.296,274.145,79.18,1.1619,0.075336,5.07E+20
39316,27.422,-37.169,704.727,820.404,345.015,82.579,0.7415,0.058868,4.55E+20
39317,28.828,-37.169,792.606,931.845,310.767,89.514,0.6989,0.058314,4.61E+20
39318,30.234,-37.169,810.045,993.571,269.959,102.861,0.6921,0.082833,5.80E+20
39319,31.641,-37.169,850.83,948.085,308.267,100.458,0.5392,0.07045,5.24E+20
39320,33.047,-37.169,772.959,854.287,310.779,105.091,0.8347,0.066354,5.20E+20
39321,34.453,-37.169,805.841,846.882,308.104,100.125,1.2401,0.076698,4.94E+20
39322,35.859,-37.169,800.598,796.234,334.189,98.289,1.4025,0.063925,4.51E+20
39323,37.266,-37.169,860.226,784.07,424.936,105.098,1.4673,0.052023,3.88E+20
39324,38.672,-37.169,851.28,727.694,455.318,90.134,1.1473,0.0405,3.75E+20
39325,40.078,-37.169,849.198,837.397,313.378,86.619,1.1297,0.057958,4.37E+20
39326,41.484,-37.169,810.953,870.166,245.794,68.383,1.3473,0.080892,5.15E+20
39327,42.891,-37.169,773.006,933.956,252.42,84.561,0.9937,0.098671,5.90E+20
39328,44.297,-37.169,759.278,1011.059,189.874,62.259,0.9153,0.125346,7.46E+20
39329,45.703,-37.169,718.824,990.082,236.252,83.565,1.0793,0.127261,6.27E+20
39330,47.109,-37.169,658.945,734.228,333.652,55.442,0.7355,0.057645,3.93E+20
39331,48.516,-37.169,NaN,735.186,371.136,63.476,0.9722,0.046079,3.42E+20
39332,49.922,-37.169,NaN,682.906,414.001,64.628,1.0323,0.038804,3.31E+20
39333,51.328,-37.169,NaN,643.506,445.015,50.811,0.9132,0.04135,3.47E+20
39334,52.734,-37.169,NaN,660.333,373.39,50.026,0.9494,0.044241,3.75E+20
39335,54.141,-37.169,NaN,900.625,308.167,57.457,1.0468,0.052888,4.33E+20
39336,55.547,-37.169,NaN,932.129,342.344,60.055,1.2652,0.056122,4.11E+20
39337,56.953,-37.169,NaN,855.495,276.095,53.533,1.3138,0.068699,4.69E+20
39338,58.359,-37.169,NaN,891.561,198.484,50.478,1.2184,0.07952,5.56E+20
39339,59.766,-37.169,NaN,874.444,219.716,39.789,1.1932,0.061088,4.53E+20
39340,61.172,-37.169,NaN,1008.863,227.04,65.675,0.9335,0.075102,5.53E+20
39341,62.578,-37.169,NaN,899.357,280.613,58.118,0.9021,0.063034,4.97E+20
39342,63.984,-37.169,NaN,918.584,281.231,75.222,0.8488,0.057552,4.63E+20
39343,65.391,-37.169,NaN,952.652,317.412,49.408,0.9328,0.05948,4.62E+20
39344,66.797,-37.169,NaN,1009.656,277.374,56.712,0.8898,0.073664,5.94E+20
39345,68.203,-37.169,NaN,982.844,217.185,67.754,1.0318,0.071216,5.92E+20
39346,69.609,-37.169,NaN,908.568,176.75,64.419,1.1743,0.068012,5.47E+20
39347,71.016,-37.169,NaN,1000.713,185.449,43.536,1.1257,0.073977,5.50E+20
39348,72.422,-37.169,1299.856,1066.679,193.304,70.838,0.9775,0.072231,5.06E+20
39349,73.828,-37.169,1346.128,1128.939,219.528,46.486,1.148,0.068811,4.76E+20
39350,75.234,-37.169,1312.814,1286.516,179.202,38.301,1.8364,0.087217,5.27E+20
39351,76.641,-37.169,1142.97,1214.368,212.743,61.862,1.5866,0.080176,4.78E+20
39352,78.047,-37.169,975.064,896.08,280.178,55.431,1.4102,0.065188,4.28E+20
39353,79.453,-37.169,789.925,835.04,232.016,54.451,1.4328,0.059933,4.14E+20
39354,80.859,-37.169,785.849,786.379,213.25,48.494,1.1185,0.069052,4.61E+20
39355,82.266,-37.169,705.456,747.282,178.761,48.177,1.3012,0.086346,4.82E+20
39356,83.672,-37.169,731.929,814.393,161.194,54.739,1.0958,0.089028,5.80E+20
39357,85.078,-37.169,795.448,931.069,172.275,41.282,1.3419,0.088008,7.12E+20
39358,86.484,-37.169,824.285,864.975,177.212,47.702,1.1189,0.089027,6.75E+20
39359,87.891,-37.169,866.456,854.786,190.508,58.099,1.0062,0.086991,6.40E+20
39360,89.297,-37.169,849.569,930.973,189.454,75.217,1.1535,0.098118,5.31E+20
39361,90.703,-37.169,853.677,863.722,216.248,52.381,1.0837,0.115581,4.54E+20
39362,92.109,-37.169,818.666,798.916,180.259,47.455,1.2042,0.180735,4.74E+20
39363,93.516,-37.169,857.252,794.647,192.169,58.051,1.0267,0.196125,5.23E+20
39364,94.922,-37.169,815.08,797.58,199.232,64.181,1.1526,0.166659,5.01E+20
39365,96.328,-37.169,787.892,810.276,215.29,66.962,0.9043,0.109823,3.97E+20
39366,97.734,-37.169,807.901,783.862,239.672,52.085,1.1593,0.071199,3.74E+20
39367,99.141,-37.169,805.685,767.229,214.411,68.224,1.1053,0.058201,3.79E+20
39368,100.547,-37.169,765.139,683.371,203.927,74.889,0.927,0.054889,3.88E+20
39369,101.953,-37.169,759.635,758.09,222.259,57.598,0.949,0.051915,3.97E+20
39370,103.359,-37.169,763.686,782.055,196.409,60.352,0.8915,0.061203,3.54E+20
39371,104.766,-37.169,744.855,817.3,164.353,57.341,1.0263,0.075018,3.73E+20
39372,106.172,-37.169,732.59,814.235,151.16,42.195,1.0218,0.093255,4.25E+20
39373,107.578,-37.169,675.389,821.465,162.636,49.111,0.97,0.116082,5.29E+20
39374,108.984,-37.169,652.742,838.398,165.536,45.349,0.8726,0.10132,4.04E+20
39375,110.391,-37.169,698.304,808.062,223.281,55.116,0.9648,0.067794,3.96E+20
39376,111.797,-37.169,719.709,799.879,196.137,45.407,1.0502,0.048155,3.81E+20
39377,113.203,-37.169,712.605,681.437,238.024,53.82,0.9273,0.036236,2.98E+20
39378,114.609,-37.169,620.321,605.623,359.549,69.565,0.7809,0.032068,2.77E+20
39379,116.016,-37.169,586.165,602.2,323.784,86.653,0.6464,0.032083,3.05E+20
39380,117.422,-37.169,573.373,570.42,308.889,64.339,0.8417,0.033292,2.99E+20
39381,118.828,-37.169,690.663,691.046,258.01,69.028,0.7588,0.03661,3.25E+20
39382,120.234,-37.169,NaN,679.362,288.825,70.087,0.6958,0.041024,3.78E+20
39383,121.641,-37.169,NaN,724.037,240.783,49.256,0.7984,0.043543,4.20E+20
39384,123.047,-37.169,NaN,673.154,206.868,68.506,0.7487,0.041788,4.17E+20
39385,124.453,-37.169,NaN,738.527,220.556,61.624,0.8075,0.049965,4.76E+20
39386,125.859,-37.169,NaN,756.46,191.772,54.242,0.8004,0.059632,5.37E+20
39387,127.266,-37.169,NaN,799.062,180.285,56.674,0.9314,0.072083,6.01E+20
39388,128.672,-37.169,NaN,825.083,176.023,50.108,0.9083,0.072432,6.07E+20
39389,130.078,-37.169,678.008,895.612,157.107,42.329,1.1145,0.105833,6.47E+20
39390,131.484,-37.169,672.841,850.975,177.319,72.966,0.9613,0.097314,6.26E+20
39391,132.891,-37.169,691.477,913.417,201.614,39.742,0.9478,0.102214,6.78E+20
39392,134.297,-37.169,714.511,931.366,199.83,46.967,1.0353,0.113117,7.66E+20
39393,135.703,-37.169,745.709,989.958,217.527,68.443,1.028,0.109738,7.92E+20
39394,137.109,-37.169,775.862,1007.462,203.614,51.675,0.9819,0.122771,8.45E+20
39395,138.516,-37.169,816.671,1032.548,173.82,43.612,1.0053,0.112037,7.86E+20
39396,139.922,-37.169,860.009,1055.198,193.329,42.061,1.0306,0.114881,7.99E+20
39397,141.328,-37.169,NaN,960.04,173.171,50.22,0.9739,0.115919,8.06E+20
39398,142.734,-37.169,NaN,980.878,206.559,37.772,0.9363,0.106085,7.55E+20
39399,144.141,-37.169,NaN,963.28,186.211,54.026,0.91,0.101085,7.23E+20
39400,145.547,-37.169,NaN,1018.348,160.093,56.047,0.8807,0.118427,7.58E+20
39401,146.953,-37.169,NaN,1002.175,226.987,42.758,0.9423,0.124803,7.46E+20
39402,148.359,-37.169,NaN,1109.951,230.465,95.06,1.0262,0.119298,7.44E+20
39403,149.766,-37.169,NaN,1085.853,291.535,64.055,1.0005,0.120348,7.63E+20
39404,151.172,-37.169,NaN,1161.842,188.558,87.593,1.3778,0.179056,8.58E+20
39405,152.578,-37.169,NaN,1053.476,218.784,64.071,1.6818,0.155565,8.08E+20
39406,153.984,-37.169,NaN,965.379,237.528,65.176,1.4347,0.103175,7.70E+20
39407,155.391,-37.169,NaN,914.502,243.553,68.065,1.1812,0.079381,6.56E+20
39408,156.797,-37.169,NaN,1016.124,262.153,50.844,1.1339,0.077886,6.53E+20
39409,158.203,-37.169,NaN,1218.926,246.809,61.515,0.9725,0.100608,7.45E+20
39410,159.609,-37.169,NaN,1619.999,229.042,61.19,1.1691,0.153864,8.71E+20
39411,161.016,-37.169,NaN,1440.823,215.79,58.494,1.1927,0.156297,8.68E+20
39412,162.422,-37.169,NaN,1526.002,221.304,61.934,1.1889,0.171524,9.12E+20
39413,163.828,-37.169,NaN,1423.877,177.793,60.02,1.3315,0.209108,1.00E+21
39414,165.234,-37.169,1345.744,1460.845,181.433,65.599,1.716,0.220661,1.11E+21
39415,166.641,-37.169,1495.351,1610.737,276.569,48.377,1.4511,0.278393,1.25E+21
39416,168.047,-37.169,1575.751,1665.159,280.38,43.316,1.6376,0.45541,1.41E+21
39417,169.453,-37.169,1570.847,NaN,287.015,28.632,2.0777,0.590996,1.56E+21
39418,170.859,-37.169,1563.026,1852.052,319.937,29.561,2.54,0.746,1.72E+21
39419,172.266,-37.169,1706.171,NaN,300.368,41.669,2.5128,0.68253,1.66E+21
39420,173.672,-37.169,1879.9,NaN,388.853,108.148,1.9836,0.276704,1.33E+21
39421,175.078,-37.169,1830.552,1833.125,231.941,39.34,1.9214,0.298905,1.32E+21
39422,176.484,-37.169,1806.361,2057.56,286.049,32.677,2.2863,0.390521,1.53E+21
39423,177.891,-37.169,1835.286,2203.553,303.158,31.34,2.7569,0.315324,1.46E+21
39424,179.297,-37.169,2024.176,2563.049,312.901,36.069,5.9112,0.284918,1.34E+21
39425,180.703,-37.169,2212.189,3041.218,290.707,33.332,7.6642,0.222632,1.15E+21
39426,182.109,-37.169,2273.254,3231.149,280.387,39.439,6.836,0.251912,1.20E+21
39427,183.516,-37.169,2219.184,2562.44,319.554,47.845,6.9426,0.26739,1.24E+21
39428,184.922,-37.169,2143.426,2510.318,283.382,34.586,10.5989,0.280877,1.28E+21
39429,186.328,-37.169,2172.713,2693.701,265.373,54.454,11.6649,0.273007,1.26E+21
39430,187.734,-37.169,2242.5,2606.659,230.162,35.326,17.5092,0.339197,1.24E+21
39431,189.141,-37.169,2355.257,2457.89,239.248,46.846,22.7808,0.357967,1.09E+21
39432,190.547,-37.169,2542.799,2747.937,233.794,31.614,24.4739,0.39069,1.03E+21
39433,191.953,-37.169,2555.158,2906.298,313.66,62.642,29.158,0.223972,1.00E+21
39434,193.359,-37.169,2181.923,2239.152,519.434,80.742,16.2552,0.126887,7.22E+20
39435,194.766,-37.169,1950.895,2006.883,458.225,71.438,7.6522,0.126509,6.11E+20
39436,196.172,-37.169,1684.745,1448.144,699.994,84.81,7.192,0.065073,4.11E+20
39437,197.578,-37.169,1595.372,1426.877,764.824,113.655,5.869,0.073458,4.85E+20
39438,198.984,-37.169,1569.867,1489.963,731.585,91.883,8.2084,0.059926,4.56E+20
39439,200.391,-37.169,1644.672,1604.595,666.636,88.074,7.1598,0.088453,4.72E+20
39440,201.797,-37.169,1781.789,2002.392,686.158,79.853,4.6796,0.105644,6.14E+20
39441,203.203,-37.169,1657.047,1431.382,651.289,80.404,4.9564,0.131377,6.85E+20
39442,204.609,-37.169,1538.635,1608.973,641.077,74.679,4.3301,0.089715,5.95E+20
39443,206.016,-37.169,1460.431,1483.349,780.296,76.027,5.1244,0.06761,4.70E+20
39444,207.422,-37.169,1569.007,1565.069,804.66,82.246,9.4109,0.047144,3.00E+20
39445,208.828,-37.169,1841.607,NaN,738.833,77.003,8.2075,0.051771,3.12E+20
39446,210.234,-37.169,1882.373,NaN,186.613,41.984,5.9167,0.25685,4.79E+20
39447,211.641,-37.169,1711.608,2006.482,210.148,35.192,4.5641,0.314869,4.17E+20
39448,213.047,-37.169,1508.952,1863.361,289.232,62.323,4.4733,0.096512,3.81E+20
39449,214.453,-37.169,1279.853,1502.988,387.481,66.64,4.8749,0.056746,3.47E+20
39450,215.859,-37.169,1063.787,1210.681,404.583,63.091,3.5316,0.039219,2.87E+20
39451,217.266,-37.169,1026.277,1242.944,357.918,62.352,4.8214,0.044283,2.84E+20
